CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,TotalChildren,YearlyIncome,AddressLine1,Phone,CommuteDistance
16293,113,Natalie,Sharp,NULL,NULL,F,NULL,58390,NULL,NULL,25
16294,146,Lillian,Edmunds,NULL,NULL,F,NULL,221322,NULL,NULL,25
16295,483,Jasmine,Hill,NULL,NULL,F,NULL,169970,NULL,NULL,25
16296,34,Jessica,Clarkson,NULL,NULL,F,NULL,94998,NULL,NULL,25
16297,196,Kylie,Tucker,NULL,NULL,F,NULL,188197,NULL,NULL,25
16298,531,Faith,Underwood,NULL,NULL,F,NULL,129483,NULL,NULL,25
16299,242,Wanda,Ferguson,NULL,NULL,F,NULL,240551,NULL,NULL,25
16300,388,Heather,Paige,NULL,NULL,F,NULL,75035,NULL,NULL,25
16301,559,Ava,Harris,NULL,NULL,F,NULL,51530,NULL,NULL,25
16302,227,Heather,Butler,NULL,NULL,F,NULL,45328,NULL,NULL,25
16303,118,Irene,Lee,NULL,NULL,F,NULL,168464,NULL,NULL,25
16304,454,Bernadette,Gibson,NULL,NULL,F,NULL,46197,NULL,NULL,25
16305,172,Nicola,Skinner,NULL,NULL,F,NULL,182897,NULL,NULL,25
16306,579,Ella,MacLeod,NULL,NULL,F,NULL,79113,NULL,NULL,25
16307,299,Faith,Black,NULL,NULL,F,NULL,246428,NULL,NULL,25
16308,623,Elizabeth,White,NULL,NULL,F,NULL,86990,NULL,NULL,25
16309,112,Bernadette,Hardacre,NULL,NULL,F,NULL,192120,NULL,NULL,25
16310,609,Nicola,Arnold,NULL,NULL,F,NULL,53365,NULL,NULL,25
16311,139,Alison,James,NULL,NULL,F,NULL,43210,NULL,NULL,25
16312,75,Rose,Fisher,NULL,NULL,F,NULL,116139,NULL,NULL,25
16313,80,Hannah,Graham,NULL,NULL,F,NULL,184175,NULL,NULL,25
16314,306,Andrea,Hodges,NULL,NULL,F,NULL,151817,NULL,NULL,25
16315,587,Caroline,Reid,NULL,NULL,F,NULL,234504,NULL,NULL,25
16316,403,Lillian,North,NULL,NULL,F,NULL,205237,NULL,NULL,25
16317,194,Victoria,Johnston,NULL,NULL,F,NULL,60679,NULL,NULL,25
16318,266,Wendy,Lee,NULL,NULL,F,NULL,238221,NULL,NULL,25
16319,616,Donna,Sharp,NULL,NULL,F,NULL,238983,NULL,NULL,25
16320,238,Angela,Davidson,NULL,NULL,F,NULL,179587,NULL,NULL,25
16321,341,Grace,Young,NULL,NULL,F,NULL,137827,NULL,NULL,25
16322,178,Olivia,Buckland,NULL,NULL,F,NULL,75420,NULL,NULL,25
16323,343,Anna,Butler,NULL,NULL,F,NULL,243219,NULL,NULL,25
16324,64,Megan,Vance,NULL,NULL,F,NULL,236119,NULL,NULL,25
16325,29,Theresa,Lee,NULL,NULL,F,NULL,195475,NULL,NULL,25
16326,193,Stephanie,Ellison,NULL,NULL,F,NULL,137374,NULL,NULL,25
16327,460,Faith,Newman,NULL,NULL,F,NULL,178509,NULL,NULL,25
16328,276,Angela,Johnston,NULL,NULL,F,NULL,248212,NULL,NULL,25
16329,474,Nicola,Wallace,NULL,NULL,F,NULL,169352,NULL,NULL,25
16330,455,Lillian,Nolan,NULL,NULL,F,NULL,124323,NULL,NULL,25
16331,416,Victoria,Davies,NULL,NULL,F,NULL,204729,NULL,NULL,25
16332,225,Bella,Fisher,NULL,NULL,F,NULL,245973,NULL,NULL,25
16333,379,Melanie,Morrison,NULL,NULL,F,NULL,61733,NULL,NULL,25
16334,282,Faith,Harris,NULL,NULL,F,NULL,240289,NULL,NULL,25
16335,19,Nicola,Avery,NULL,NULL,F,NULL,215169,NULL,NULL,25
16336,600,Amanda,MacLeod,NULL,NULL,F,NULL,149110,NULL,NULL,25
16337,178,Melanie,Hodges,NULL,NULL,F,NULL,221589,NULL,NULL,25
16338,453,Claire,Brown,NULL,NULL,F,NULL,214403,NULL,NULL,25
16339,188,Ruth,Gill,NULL,NULL,F,NULL,154582,NULL,NULL,25
16340,418,Vanessa,Harris,NULL,NULL,F,NULL,47046,NULL,NULL,25
16341,123,Caroline,Davies,NULL,NULL,F,NULL,108925,NULL,NULL,25
16342,104,Leah,Alsop,NULL,NULL,F,NULL,172022,NULL,NULL,25
16343,23,Ava,King,NULL,NULL,F,NULL,118977,NULL,NULL,25
16344,261,Jane,Hardacre,NULL,NULL,F,NULL,56834,NULL,NULL,25
16345,588,Rose,Randall,NULL,NULL,F,NULL,120173,NULL,NULL,25
16346,120,Jan,Terry,NULL,NULL,F,NULL,94098,NULL,NULL,25
16347,346,Alexandra,Vaughan,NULL,NULL,F,NULL,208034,NULL,NULL,25
16348,473,Audrey,Cameron,NULL,NULL,F,NULL,209978,NULL,NULL,25
16349,604,Lily,Short,NULL,NULL,F,NULL,245336,NULL,NULL,25
16350,264,Alexandra,Scott,NULL,NULL,F,NULL,54204,NULL,NULL,25
16351,144,Lauren,Martin,NULL,NULL,F,NULL,181024,NULL,NULL,25
16352,525,Alison,Underwood,NULL,NULL,F,NULL,78425,NULL,NULL,25
16353,195,Sonia,Slater,NULL,NULL,F,NULL,123376,NULL,NULL,25
16354,501,Elizabeth,Ogden,NULL,NULL,F,NULL,247463,NULL,NULL,25
16355,129,Chloe,Walsh,NULL,NULL,F,NULL,154772,NULL,NULL,25
16356,448,Audrey,Slater,NULL,NULL,F,NULL,196440,NULL,NULL,25
16357,176,Emma,Hudson,NULL,NULL,F,NULL,128232,NULL,NULL,25
16358,287,Gabrielle,Mackay,NULL,NULL,F,NULL,90850,NULL,NULL,25
16359,67,Claire,Ferguson,NULL,NULL,F,NULL,194392,NULL,NULL,25
16360,382,Sarah,Nash,NULL,NULL,F,NULL,56574,NULL,NULL,25
16361,28,Theresa,Newman,NULL,NULL,F,NULL,42358,NULL,NULL,25
16362,593,Anna,Gill,NULL,NULL,F,NULL,93856,NULL,NULL,25
16363,469,Chloe,Hughes,NULL,NULL,F,NULL,108242,NULL,NULL,25
16364,552,Kimberly,Walsh,NULL,NULL,F,NULL,114887,NULL,NULL,25
16365,50,Alexandra,Welch,NULL,NULL,F,NULL,71693,NULL,NULL,25
16366,330,Kylie,Brown,NULL,NULL,F,NULL,179013,NULL,NULL,25
16367,383,Lillian,Pullman,NULL,NULL,F,NULL,161300,NULL,NULL,25
16368,131,Anna,Avery,NULL,NULL,F,NULL,136809,NULL,NULL,25
16369,191,Chloe,Hill,NULL,NULL,F,NULL,76376,NULL,NULL,25
16370,91,Jennifer,Underwood,NULL,NULL,F,NULL,217370,NULL,NULL,25
16371,123,Anne,Marshall,NULL,NULL,F,NULL,162812,NULL,NULL,25
16372,81,Dorothy,Cameron,NULL,NULL,F,NULL,213787,NULL,NULL,25
16373,477,Lillian,Wallace,NULL,NULL,F,NULL,222250,NULL,NULL,25
16374,173,Rebecca,Taylor,NULL,NULL,F,NULL,70306,NULL,NULL,25
16375,297,Grace,Kelly,NULL,NULL,F,NULL,223040,NULL,NULL,25
16376,398,Emma,Wilson,NULL,NULL,F,NULL,82585,NULL,NULL,25
16377,404,Emma,MacDonald,NULL,NULL,F,NULL,89215,NULL,NULL,25
16378,24,Bernadette,Watson,NULL,NULL,F,NULL,65816,NULL,NULL,25
16379,272,Dorothy,Watson,NULL,NULL,F,NULL,244002,NULL,NULL,25
16380,417,Jane,Hill,NULL,NULL,F,NULL,131590,NULL,NULL,25
16381,317,Carolyn,Vaughan,NULL,NULL,F,NULL,218986,NULL,NULL,25
16382,535,Jessica,Henderson,NULL,NULL,F,NULL,133755,NULL,NULL,25
16383,32,Lauren,Anderson,NULL,NULL,F,NULL,239014,NULL,NULL,25
16384,249,Donna,Martin,NULL,NULL,F,NULL,216234,NULL,NULL,25
16385,24,Alison,Russell,NULL,NULL,F,NULL,180663,NULL,NULL,25
16386,430,Dorothy,Bailey,NULL,NULL,F,NULL,204959,NULL,NULL,25
16387,280,Ella,King,NULL,NULL,F,NULL,112843,NULL,NULL,25
16388,429,Irene,Short,NULL,NULL,F,NULL,166875,NULL,NULL,25
16389,480,Diane,Ross,NULL,NULL,F,NULL,43137,NULL,NULL,25
16390,40,Faith,Glover,NULL,NULL,F,NULL,212249,NULL,NULL,25
16391,248,Grace,Jones,NULL,NULL,F,NULL,76554,NULL,NULL,25
16392,178,Victoria,Bailey,NULL,NULL,F,NULL,204469,NULL,NULL,25
16393,525,Fiona,Ellison,NULL,NULL,F,NULL,76227,NULL,NULL,25
16394,458,Audrey,Blake,NULL,NULL,F,NULL,185751,NULL,NULL,25
16395,289,Alexandra,Ball,NULL,NULL,F,NULL,116918,NULL,NULL,25
16396,132,Sarah,Alsop,NULL,NULL,F,NULL,51937,NULL,NULL,25
16397,296,Jan,Nash,NULL,NULL,F,NULL,138635,NULL,NULL,25
16398,291,Emily,Peters,NULL,NULL,F,NULL,68276,NULL,NULL,25
16399,487,Dorothy,Sharp,NULL,NULL,F,NULL,179983,NULL,NULL,25
16400,391,Leah,Blake,NULL,NULL,F,NULL,101779,NULL,NULL,25
16401,584,Lillian,Berry,NULL,NULL,F,NULL,111503,NULL,NULL,25
16402,555,Donna,Dickens,NULL,NULL,F,NULL,185903,NULL,NULL,25
16403,92,Kimberly,Bond,NULL,NULL,F,NULL,67642,NULL,NULL,25
16404,72,Leah,Morgan,NULL,NULL,F,NULL,201213,NULL,NULL,25
16405,613,Lisa,Scott,NULL,NULL,F,NULL,169949,NULL,NULL,25
16406,7,Leah,Taylor,NULL,NULL,F,NULL,188890,NULL,NULL,25
16407,427,Abigail,Nash,NULL,NULL,F,NULL,239962,NULL,NULL,25
16408,416,Natalie,Lee,NULL,NULL,F,NULL,114261,NULL,NULL,25
16409,538,Dorothy,Reid,NULL,NULL,F,NULL,231012,NULL,NULL,25
16410,614,Karen,Sanderson,NULL,NULL,F,NULL,233860,NULL,NULL,25
16411,101,Chloe,Bond,NULL,NULL,F,NULL,139383,NULL,NULL,25
16412,298,Rebecca,McGrath,NULL,NULL,F,NULL,105391,NULL,NULL,25
16413,302,Wendy,White,NULL,NULL,F,NULL,182284,NULL,NULL,25
16414,343,Lillian,Harris,NULL,NULL,F,NULL,40786,NULL,NULL,25
16415,324,Karen,Manning,NULL,NULL,F,NULL,219355,NULL,NULL,25
16416,511,Caroline,Blake,NULL,NULL,F,NULL,55054,NULL,NULL,25
16417,366,Wanda,Martin,NULL,NULL,F,NULL,249943,NULL,NULL,25
16418,433,Madeleine,Stewart,NULL,NULL,F,NULL,55412,NULL,NULL,25
16419,74,Rose,Burgess,NULL,NULL,F,NULL,102405,NULL,NULL,25
16420,603,Vanessa,Wallace,NULL,NULL,F,NULL,180892,NULL,NULL,25
16421,150,Alison,Sharp,NULL,NULL,F,NULL,82375,NULL,NULL,25
16422,620,Amanda,Kerr,NULL,NULL,F,NULL,97141,NULL,NULL,25
16423,128,Mary,Vaughan,NULL,NULL,F,NULL,89692,NULL,NULL,25
16424,278,Felicity,Young,NULL,NULL,F,NULL,215848,NULL,NULL,25
16425,592,Theresa,Grant,NULL,NULL,F,NULL,203263,NULL,NULL,25
16426,548,Madeleine,Langdon,NULL,NULL,F,NULL,167275,NULL,NULL,25
16427,190,Dorothy,Payne,NULL,NULL,F,NULL,53348,NULL,NULL,25
16428,400,Ava,Smith,NULL,NULL,F,NULL,64576,NULL,NULL,25
16429,130,Sonia,Hudson,NULL,NULL,F,NULL,208859,NULL,NULL,25
16430,531,Amelia,Mathis,NULL,NULL,F,NULL,52059,NULL,NULL,25
16431,366,Penelope,Thomson,NULL,NULL,F,NULL,215528,NULL,NULL,25
16432,535,Amy,Rampling,NULL,NULL,F,NULL,96907,NULL,NULL,25
16433,399,Theresa,Duncan,NULL,NULL,F,NULL,134258,NULL,NULL,25
16434,112,Emma,Davidson,NULL,NULL,F,NULL,178725,NULL,NULL,25
16435,149,Angela,Alsop,NULL,NULL,F,NULL,212315,NULL,NULL,25
16436,18,Julia,Berry,NULL,NULL,F,NULL,117521,NULL,NULL,25
16437,198,Deirdre,Fraser,NULL,NULL,F,NULL,72278,NULL,NULL,25
16438,72,Donna,Gibson,NULL,NULL,F,NULL,117922,NULL,NULL,25
16439,486,Samantha,Ball,NULL,NULL,F,NULL,59825,NULL,NULL,25
16440,490,Stephanie,Short,NULL,NULL,F,NULL,162710,NULL,NULL,25
16441,123,Rachel,Peake,NULL,NULL,F,NULL,182068,NULL,NULL,25
16442,446,Amelia,Miller,NULL,NULL,F,NULL,141709,NULL,NULL,25
16443,298,Gabrielle,Avery,NULL,NULL,F,NULL,71360,NULL,NULL,25
16444,31,Carolyn,Davies,NULL,NULL,F,NULL,213478,NULL,NULL,25
16445,484,Lisa,Abraham,NULL,NULL,F,NULL,115405,NULL,NULL,25
16446,141,Melanie,Graham,NULL,NULL,F,NULL,89929,NULL,NULL,25
16447,199,Mary,Lewis,NULL,NULL,F,NULL,144574,NULL,NULL,25
16448,557,Kimberly,White,NULL,NULL,F,NULL,99391,NULL,NULL,25
16449,526,Lillian,Hunter,NULL,NULL,F,NULL,67215,NULL,NULL,25
16450,480,Jan,Lambert,NULL,NULL,F,NULL,185074,NULL,NULL,25
16451,332,Joanne,Welch,NULL,NULL,F,NULL,138888,NULL,NULL,25
16452,165,Lily,Bower,NULL,NULL,F,NULL,43330,NULL,NULL,25
16453,101,Molly,Hodges,NULL,NULL,F,NULL,150315,NULL,NULL,25
16454,519,Jessica,Marshall,NULL,NULL,F,NULL,107517,NULL,NULL,25
16455,594,Deirdre,MacLeod,NULL,NULL,F,NULL,138292,NULL,NULL,25
16456,221,Audrey,Clark,NULL,NULL,F,NULL,213214,NULL,NULL,25
16457,104,Melanie,Cornish,NULL,NULL,F,NULL,117600,NULL,NULL,25
16458,202,Dorothy,Springer,NULL,NULL,F,NULL,218826,NULL,NULL,25
16459,63,Anna,Fisher,NULL,NULL,F,NULL,197791,NULL,NULL,25
16460,482,Irene,Thomson,NULL,NULL,F,NULL,104332,NULL,NULL,25
16461,21,Jan,Hodges,NULL,NULL,F,NULL,113187,NULL,NULL,25
16462,624,Bella,Clarkson,NULL,NULL,F,NULL,46065,NULL,NULL,25
16463,525,Samantha,Quinn,NULL,NULL,F,NULL,58816,NULL,NULL,25
16464,437,Sue,Ogden,NULL,NULL,F,NULL,194230,NULL,NULL,25
16465,632,Leah,Duncan,NULL,NULL,F,NULL,42070,NULL,NULL,25
16466,226,Natalie,Blake,NULL,NULL,F,NULL,142119,NULL,NULL,25
16467,146,Amelia,Morgan,NULL,NULL,F,NULL,121782,NULL,NULL,25
16468,180,Karen,Wallace,NULL,NULL,F,NULL,199092,NULL,NULL,25
16469,572,Wendy,Gill,NULL,NULL,F,NULL,188250,NULL,NULL,25
16470,422,Vanessa,Wilkins,NULL,NULL,F,NULL,155465,NULL,NULL,25
16471,410,Grace,Underwood,NULL,NULL,F,NULL,104790,NULL,NULL,25
16472,569,Ava,Terry,NULL,NULL,F,NULL,58244,NULL,NULL,25
16473,536,Amy,Payne,NULL,NULL,F,NULL,149134,NULL,NULL,25
16474,546,Joanne,Wright,NULL,NULL,F,NULL,132263,NULL,NULL,25
16475,350,Angela,Springer,NULL,NULL,F,NULL,226393,NULL,NULL,25
16476,518,Ruth,Nash,NULL,NULL,F,NULL,82154,NULL,NULL,25
16477,586,Donna,Metcalfe,NULL,NULL,F,NULL,108041,NULL,NULL,25
16478,630,Ella,Greene,NULL,NULL,F,NULL,119760,NULL,NULL,25
16479,589,Gabrielle,Peake,NULL,NULL,F,NULL,113614,NULL,NULL,25
16480,175,Heather,Skinner,NULL,NULL,F,NULL,166097,NULL,NULL,25
16481,337,Wanda,Lawrence,NULL,NULL,F,NULL,201467,NULL,NULL,25
16482,163,Ruth,Morrison,NULL,NULL,F,NULL,247350,NULL,NULL,25
16483,272,Katherine,Mackay,NULL,NULL,F,NULL,87191,NULL,NULL,25
16484,218,Lillian,Clarkson,NULL,NULL,F,NULL,149264,NULL,NULL,25
16485,144,Una,Watson,NULL,NULL,F,NULL,104371,NULL,NULL,25
16486,121,Vanessa,Black,NULL,NULL,F,NULL,62399,NULL,NULL,25
16487,587,Una,Wright,NULL,NULL,F,NULL,164669,NULL,NULL,25
16488,629,Natalie,Wilson,NULL,NULL,F,NULL,213124,NULL,NULL,25
16489,335,Claire,Lewis,NULL,NULL,F,NULL,181721,NULL,NULL,25
16490,230,Leah,Vance,NULL,NULL,F,NULL,172902,NULL,NULL,25
16491,220,Joanne,Young,NULL,NULL,F,NULL,206744,NULL,NULL,25
16492,239,Elizabeth,Vaughan,NULL,NULL,F,NULL,238520,NULL,NULL,25
16493,106,Samantha,Vaughan,NULL,NULL,F,NULL,56128,NULL,NULL,25
16494,400,Elizabeth,Anderson,NULL,NULL,F,NULL,56129,NULL,NULL,25
16495,534,Lillian,Kerr,NULL,NULL,F,NULL,64267,NULL,NULL,25
16496,401,Virginia,Arnold,NULL,NULL,F,NULL,120242,NULL,NULL,25
16497,435,Penelope,Nash,NULL,NULL,F,NULL,135609,NULL,NULL,25
16498,535,Tracey,Payne,NULL,NULL,F,NULL,216150,NULL,NULL,25
16499,109,Andrea,Cornish,NULL,NULL,F,NULL,227371,NULL,NULL,25
16500,587,Nicola,Vaughan,NULL,NULL,F,NULL,53684,NULL,NULL,25
16501,615,Dorothy,Lee,NULL,NULL,F,NULL,136542,NULL,NULL,25
16502,306,Alison,Graham,NULL,NULL,F,NULL,198899,NULL,NULL,25
16503,623,Theresa,Morrison,NULL,NULL,F,NULL,200067,NULL,NULL,25
16504,208,Julia,Ogden,NULL,NULL,F,NULL,185085,NULL,NULL,25
16505,247,Hannah,Paterson,NULL,NULL,F,NULL,74110,NULL,NULL,25
16506,446,Una,Dowd,NULL,NULL,F,NULL,120583,NULL,NULL,25
16507,132,Heather,Kerr,NULL,NULL,F,NULL,147382,NULL,NULL,25
16508,438,Lauren,Newman,NULL,NULL,F,NULL,143414,NULL,NULL,25
16509,306,Diana,Avery,NULL,NULL,F,NULL,141062,NULL,NULL,25
16510,30,Una,Manning,NULL,NULL,F,NULL,151519,NULL,NULL,25
16511,366,Melanie,Chapman,NULL,NULL,F,NULL,195190,NULL,NULL,25
16512,190,Jessica,Clark,NULL,NULL,F,NULL,67631,NULL,NULL,25
16513,76,Una,Greene,NULL,NULL,F,NULL,148925,NULL,NULL,25
16514,147,Virginia,Johnston,NULL,NULL,F,NULL,223480,NULL,NULL,25
16515,43,Wanda,Lee,NULL,NULL,F,NULL,220326,NULL,NULL,25
16516,393,Lisa,Watson,NULL,NULL,F,NULL,210230,NULL,NULL,25
16517,433,Yvonne,Slater,NULL,NULL,F,NULL,44235,NULL,NULL,25
16518,75,Zoe,Poole,NULL,NULL,F,NULL,160454,NULL,NULL,25
16519,445,Diana,Wallace,NULL,NULL,F,NULL,79382,NULL,NULL,25
16520,15,Natalie,Mitchell,NULL,NULL,F,NULL,140799,NULL,NULL,25
16521,123,Virginia,Watson,NULL,NULL,F,NULL,167375,NULL,NULL,25
16522,590,Maria,James,NULL,NULL,F,NULL,191866,NULL,NULL,25
16523,197,Michelle,Hamilton,NULL,NULL,F,NULL,187241,NULL,NULL,25
16524,240,Emily,Blake,NULL,NULL,F,NULL,219127,NULL,NULL,25
16525,237,Rebecca,MacDonald,NULL,NULL,F,NULL,158912,NULL,NULL,25
16526,261,Kimberly,Buckland,NULL,NULL,F,NULL,49016,NULL,NULL,25
16527,513,Carol,Campbell,NULL,NULL,F,NULL,161469,NULL,NULL,25
16528,293,Emily,Gill,NULL,NULL,F,NULL,213261,NULL,NULL,25
16529,254,Gabrielle,Hardacre,NULL,NULL,F,NULL,138140,NULL,NULL,25
16530,530,Una,McGrath,NULL,NULL,F,NULL,140684,NULL,NULL,25
16531,259,Rebecca,Duncan,NULL,NULL,F,NULL,141563,NULL,NULL,25
16532,369,Hannah,Kerr,NULL,NULL,F,NULL,194985,NULL,NULL,25
16533,186,Anne,Sharp,NULL,NULL,F,NULL,213540,NULL,NULL,25
16534,217,Lisa,Pullman,NULL,NULL,F,NULL,79339,NULL,NULL,25
16535,278,Victoria,Mackay,NULL,NULL,F,NULL,102331,NULL,NULL,25
16536,507,Megan,Peters,NULL,NULL,F,NULL,180573,NULL,NULL,25
16537,274,Samantha,Peake,NULL,NULL,F,NULL,133491,NULL,NULL,25
16538,239,Penelope,Turner,NULL,NULL,F,NULL,43256,NULL,NULL,25
16539,626,Jan,Payne,NULL,NULL,F,NULL,191819,NULL,NULL,25
16540,244,Madeleine,McDonald,NULL,NULL,F,NULL,58741,NULL,NULL,25
16541,557,Deirdre,Roberts,NULL,NULL,F,NULL,202527,NULL,NULL,25
16542,392,Audrey,Hardacre,NULL,NULL,F,NULL,161342,NULL,NULL,25
16543,442,Anne,Black,NULL,NULL,F,NULL,142977,NULL,NULL,25
16544,455,Amanda,May,NULL,NULL,F,NULL,101464,NULL,NULL,25
16545,527,Sarah,Ross,NULL,NULL,F,NULL,164494,NULL,NULL,25
16546,166,Megan,Black,NULL,NULL,F,NULL,161402,NULL,NULL,25
16547,247,Lily,Morgan,NULL,NULL,F,NULL,220625,NULL,NULL,25
16548,178,Katherine,Hamilton,NULL,NULL,F,NULL,85129,NULL,NULL,25
16549,421,Zoe,Knox,NULL,NULL,F,NULL,219545,NULL,NULL,25
16550,442,Jessica,Morrison,NULL,NULL,F,NULL,71616,NULL,NULL,25
16551,437,Angela,Hunter,NULL,NULL,F,NULL,211654,NULL,NULL,25
16552,147,Stephanie,Reid,NULL,NULL,F,NULL,64921,NULL,NULL,25
16553,552,Sue,Taylor,NULL,NULL,F,NULL,113774,NULL,NULL,25
16554,202,Bella,Underwood,NULL,NULL,F,NULL,131860,NULL,NULL,25
16555,22,Sue,Clarkson,NULL,NULL,F,NULL,129190,NULL,NULL,25
16556,545,Abigail,Berry,NULL,NULL,F,NULL,123312,NULL,NULL,25
16557,301,Claire,Welch,NULL,NULL,F,NULL,119007,NULL,NULL,25
16558,96,Ruth,Short,NULL,NULL,F,NULL,97282,NULL,NULL,25
16559,412,Emily,Newman,NULL,NULL,F,NULL,112931,NULL,NULL,25
16560,29,Natalie,Jackson,NULL,NULL,F,NULL,168769,NULL,NULL,25
16561,609,Michelle,Fisher,NULL,NULL,F,NULL,87181,NULL,NULL,25
16562,433,Ruth,Sutherland,NULL,NULL,F,NULL,226969,NULL,NULL,25
16563,531,Katherine,Parsons,NULL,NULL,F,NULL,78890,NULL,NULL,25
16564,110,Maria,Clarkson,NULL,NULL,F,NULL,215164,NULL,NULL,25
16565,69,Joan,Hamilton,NULL,NULL,F,NULL,67719,NULL,NULL,25
16566,83,Hannah,Wright,NULL,NULL,F,NULL,141155,NULL,NULL,25
16567,204,Sarah,Paige,NULL,NULL,F,NULL,69589,NULL,NULL,25
16568,349,Dorothy,Avery,NULL,NULL,F,NULL,179038,NULL,NULL,25
16569,308,Alison,Coleman,NULL,NULL,F,NULL,160969,NULL,NULL,25
16570,328,Bernadette,Lambert,NULL,NULL,F,NULL,148790,NULL,NULL,25
16571,555,Karen,Hamilton,NULL,NULL,F,NULL,177054,NULL,NULL,25
16572,502,Jasmine,McDonald,NULL,NULL,F,NULL,73053,NULL,NULL,25
16573,581,Melanie,Terry,NULL,NULL,F,NULL,145987,NULL,NULL,25
16574,372,Dorothy,Pullman,NULL,NULL,F,NULL,235181,NULL,NULL,25
16575,52,Anne,Nash,NULL,NULL,F,NULL,175089,NULL,NULL,25
16576,498,Sally,Payne,NULL,NULL,F,NULL,42156,NULL,NULL,25
16577,596,Chloe,Alsop,NULL,NULL,F,NULL,124723,NULL,NULL,25
16578,278,Yvonne,Tucker,NULL,NULL,F,NULL,198633,NULL,NULL,25
16579,207,Samantha,Hodges,NULL,NULL,F,NULL,216599,NULL,NULL,25
16580,326,Grace,Campbell,NULL,NULL,F,NULL,82754,NULL,NULL,25
16581,357,Anne,Davidson,NULL,NULL,F,NULL,40644,NULL,NULL,25
16582,615,Angela,Mathis,NULL,NULL,F,NULL,45501,NULL,NULL,25
16583,287,Rebecca,McLean,NULL,NULL,F,NULL,67574,NULL,NULL,25
16584,620,Jane,Henderson,NULL,NULL,F,NULL,229817,NULL,NULL,25
16585,630,Kylie,Knox,NULL,NULL,F,NULL,124320,NULL,NULL,25
16586,143,Alexandra,White,NULL,NULL,F,NULL,136636,NULL,NULL,25
16587,343,Emma,Ogden,NULL,NULL,F,NULL,186752,NULL,NULL,25
16588,18,Karen,Roberts,NULL,NULL,F,NULL,120966,NULL,NULL,25
16589,376,Sally,Peters,NULL,NULL,F,NULL,161539,NULL,NULL,25
16590,498,Wanda,Paterson,NULL,NULL,F,NULL,211422,NULL,NULL,25
16591,612,Una,Berry,NULL,NULL,F,NULL,88161,NULL,NULL,25
16592,514,Diane,Anderson,NULL,NULL,F,NULL,167011,NULL,NULL,25
16593,439,Irene,Mills,NULL,NULL,F,NULL,226996,NULL,NULL,25
16594,529,Vanessa,Manning,NULL,NULL,F,NULL,81178,NULL,NULL,25
16595,386,Samantha,Duncan,NULL,NULL,F,NULL,117991,NULL,NULL,25
16596,476,Carolyn,Quinn,NULL,NULL,F,NULL,246992,NULL,NULL,25
16597,346,Katherine,Turner,NULL,NULL,F,NULL,212451,NULL,NULL,25
16598,488,Bernadette,McGrath,NULL,NULL,F,NULL,51239,NULL,NULL,25
16599,190,Caroline,Taylor,NULL,NULL,F,NULL,169852,NULL,NULL,25
16600,229,Grace,Bower,NULL,NULL,F,NULL,232912,NULL,NULL,25
16601,349,Felicity,Berry,NULL,NULL,F,NULL,120739,NULL,NULL,25
16602,305,Lily,Parsons,NULL,NULL,F,NULL,139577,NULL,NULL,25
16603,401,Irene,Reid,NULL,NULL,F,NULL,130137,NULL,NULL,25
16604,558,Ruth,Fraser,NULL,NULL,F,NULL,41277,NULL,NULL,25
16605,346,Michelle,North,NULL,NULL,F,NULL,182930,NULL,NULL,25
16606,581,Hannah,White,NULL,NULL,F,NULL,78542,NULL,NULL,25
16607,276,Ruth,Walker,NULL,NULL,F,NULL,81986,NULL,NULL,25
16608,336,Sophie,Vance,NULL,NULL,F,NULL,138862,NULL,NULL,25
16609,281,Hannah,Smith,NULL,NULL,F,NULL,132668,NULL,NULL,25
16610,112,Grace,Hardacre,NULL,NULL,F,NULL,118395,NULL,NULL,25
16611,405,Victoria,Hill,NULL,NULL,F,NULL,96493,NULL,NULL,25
16612,494,Virginia,Robertson,NULL,NULL,F,NULL,157924,NULL,NULL,25
16613,535,Vanessa,Bailey,NULL,NULL,F,NULL,74927,NULL,NULL,25
16614,209,Lillian,Thomson,NULL,NULL,F,NULL,87181,NULL,NULL,25
16615,510,Diane,Hunter,NULL,NULL,F,NULL,132654,NULL,NULL,25
16616,283,Tracey,Berry,NULL,NULL,F,NULL,229286,NULL,NULL,25
16617,219,Samantha,Dickens,NULL,NULL,F,NULL,212043,NULL,NULL,25
16618,567,Ruth,Mitchell,NULL,NULL,F,NULL,115463,NULL,NULL,25
16619,595,Joanne,Graham,NULL,NULL,F,NULL,215357,NULL,NULL,25
16620,171,Katherine,Alsop,NULL,NULL,F,NULL,83818,NULL,NULL,25
16621,289,Caroline,Langdon,NULL,NULL,F,NULL,164090,NULL,NULL,25
16622,78,Virginia,Nash,NULL,NULL,F,NULL,244261,NULL,NULL,25
16623,491,Diane,Payne,NULL,NULL,F,NULL,58790,NULL,NULL,25
16624,259,Amelia,Howard,NULL,NULL,F,NULL,86091,NULL,NULL,25
16625,371,Caroline,Mills,NULL,NULL,F,NULL,175198,NULL,NULL,25
16626,348,Molly,Turner,NULL,NULL,F,NULL,164598,NULL,NULL,25
16627,417,Jane,Butler,NULL,NULL,F,NULL,138555,NULL,NULL,25
16628,74,Melanie,Underwood,NULL,NULL,F,NULL,97324,NULL,NULL,25
